PLZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BER;andreas.noack@team.de;10789;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10823;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10825;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10827;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10829;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10961;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10963;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10965;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10967;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10969;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10997;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;10999;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12043;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12045;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12047;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12049;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12051;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12053;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12055;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12057;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12059;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12099;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12101;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12103;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12105;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12107;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12109;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12157;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12159;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12161;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12163;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12165;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12167;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12169;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12203;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12205;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12207;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12209;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12247;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12249;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12277;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12279;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12305;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12307;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12309;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12345;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12347;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12349;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12351;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12353;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12355;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12357;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12359;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12435;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12437;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12439;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12459;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12487;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12489;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12524;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12526;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12527;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12529;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12555;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12557;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12559;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12587;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12589;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12619;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12621;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12623;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12627;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12629;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12679;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
BER;andreas.noack@team.de;12681;12,00;6,50;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,15;1,10;1,05;1,00;0,90;0,85;0,80;0,75;0,70;0,65;0,60;0,55;2,00;48,15;25,00;11,90;2;80,00;14;0,00;10;0,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;100,00;19,50;;;;;;
